name,id,x,y,ground_elevation,invert_elevation,node_type
4-3-45,134,48063.07,46353.68,4746.31,4735.3,19
4-3-49,134,48176.62,46351.48,4748.16,4737.41,
4-3-50,134,48371.9,46349.08,4751.51,4741.59,19
4-3-56,134,48767.31,46415.964,4761.87,4747.59,19
4-3-60,134,49175.77,46477.634,4767.72,4754.17,19
4-3-61,134,49486.46,46536.79,4772.12,4761.49,19
4-3-62,134,49500.9,46539.62,4772.13,4761.77,
4-4-1,134,44237.44,44955,4738.01,4725.84,19
4-4-10,134,44240.33,45266.82,4732.82,4723.84,
4-4-11,134,44243.16,45586.48,4732.13,4721.62,19
4-4-113,134,44238.82,44917.74,4739.54,4726.51,
4-4-114,134,44382.72,44901.13,4750.24,4736.1,
4-4-114.1,134,44299.11,44910.6,4743.79,4731.8,
4-4-115,134,44775.06,44902.09,4775.32,4765.06,
4-4-2,134,44239.06,44941.06,4738.68,4726.09,
4-4-22,134,44244.51,45612.87,4731.51,4721.4,
4-4-23,134,44246.79,45966.77,4726.46,4719.01,
4-4-24,134,44249.27,46314.1,4709.12,4692.18,
4-4-25,134,44249.59,46384.49,4705.31,4690.61,
4-4-26,134,44253.31,46684.63,4695.07,4683.78,19
4-4-58,134,44253.92,46712.4,4694.33,4683.18,
4-4-59,134,44253.79,46720.41,4693.98,4682.76,
4-4-60,134,44553.38,46718.25,4697.02,4686.4,
4-4-61,134,44851.2,46721.74,4701.12,4688.68,19
4-4-65,134,44852.07,46689.62,4701.12,4690.3,
4-4-66,134,45207.31,46584.69,4706.31,4695.8,
4-4-67,134,45529.71,46489.44,4710.99,4700.49,
4-4-68,134,45600.92,46470.13,4712.07,4702.14,19
4-4-69,134,45852.35,46400.92,4715.98,4706.03,19
4-4-71,134,46083.54,46266.1,4719.67,4709.88,
4-4-72,134,46246.72,46309.38,4721.34,4711.54,
4-4-73,134,46343.29,46050.12,4722.38,4713.71,
4-4-74,134,46550.86,46126.39,4725.27,4715.93,
4-4-75,134,46588.97,46167.06,4726.4,4716.38,19
4-4-77,134,46779.71,46372.46,4731.27,4718.78,
4-4-78,134,46844.6,46586.51,4734.57,4720.51,
4-4-91,134,44255.21,46829.35,4692.77,4681.24,19
4-4-92,134,44257.59,47162.94,4690.29,4679.13,19
4-4-93,134,44260.03,47539.43,4688.54,4676.89,19
5-2-1,134,42980.57,50209.29,4623.15,4619.15,
5-2-10,134,42923.79,48389.6,4652.25,4648.89,
5-2-11,134,42912.1,48163.95,4661.92,4651.39,
5-2-12,134,42873.16,48132.28,4659.76,4651.94,
5-2-13,134,43043,49392.91,4651.25,4647,
5-2-14,134,43192.02,49034.55,4658.04,4649.08,
5-2-15,134,43311.3,48759.34,4661.44,4650.5,19
5-2-19,134,43329.44,48699.83,4662.27,4652.54,19
5-2-2,134,42974.12,49799.49,4638.62,4630.19,
5-2-2.1,134,42972.33,49755.99,4639.62,4630.8,
5-2-2.2,134,42963.1,49593.78,4647.2,4632.18,
5-2-2.3,134,42962.61,49590.27,4647.18,4632.58,
5-2-20,134,43480.96,48381.25,4667.19,4657.9,
5-2-21,134,43753.55,48203.38,4672.59,4663.87,
5-2-22,134,44021.85,48027.87,4678.3,4667.17,
5-2-23,134,44028.49,47639.36,4681.85,4672.75,
5-2-27,134,43210.19,49391.24,4653.58,4643.07,19
5-2-28,134,43574.27,49388.88,4661.5,4650.31,19
5-2-3,134,42959.41,49555.53,4643.1,4632.8,
5-2-30,134,43708.61,49388,4667.3,4656.19,
5-2-31,134,43958.82,49387.09,4686.55,4675.23,19
5-2-4,134,42999.61,49555.17,4652.6,4639.04,
5-2-44,134,43068.65,50209.19,4628.99,4618.68,
5-2-45,134,43209.45,50207.32,4636.65,4627.26,
5-2-46,134,43610.25,50201.36,4649.36,4639.23,19
5-2-47,134,43744.73,50199.37,4652.91,4642.91,19
5-2-48,134,43959.13,50196.71,4658.59,4648.38,
5-2-5,134,43007.1,49461.16,4651.5,4640.2,
5-2-52,134,43173.49,50179.16,4635.83,4627.77,
5-2-53,134,43209.23,50025.05,4641.81,4631.51,
5-2-54,134,43211.03,49949.31,4643.63,4633.15,19
5-2-56,134,43209.58,49776.04,4647.82,4637.49,
5-2-57,134,43210.58,49696.17,4649.59,4638.77,19
5-2-6,134,42957.84,49463.51,4652.39,4646.11,
5-2-7,134,42955.92,49099.62,4651.55,4646.86,
5-2-8,134,42958.52,48703.12,4651.25,4647.86,
5-2-9,134,42958.98,48453.79,4653,4648.51,
5-3-1,134,42878.77,47723.17,4664.99,4655.13,
5-3-10,134,44148.14,45716.46,4731.85,4718.93,
5-3-11,134,44145.33,45283.84,4733.54,4721.22,
5-3-12,134,44150.05,44952.23,4733.92,4723.15,
5-3-2,134,42874.93,47256.49,4671.84,4658.18,
5-3-3,134,42868.59,46752.54,4672.52,4658.73,
5-3-4,134,42865.6,46250.21,4674.53,4659.63,
5-3-5,134,42863.73,45754.82,4666.85,4660.92,
5-3-6,134,42899.01,45748.89,4667.19,4661.18,
5-3-7,134,43312.03,45731.7,4699.3,4683.34,
5-3-7.1,134,43215.74,45734.98,4687.58,4678.35,19
5-3-8,134,43561.12,45727.56,4721.69,4711.65,
5-3-9,134,43710.15,45725.41,4724.62,4713.76,
6-1-1,134,36247.26,76865.27,4286.91,4277.71,
6-1-10,134,35259.4,79194.86,4276.19,4269.63,
6-1-2,134,36211.68,77200.46,4283.94,4276.84,
6-1-3,134,36146.58,77507.95,4281.72,4276.4,
6-1-4,134,36087.28,77748.61,4280.34,4276.14,
6-1-5,134,36048.7,78000.48,4279.92,4275.5,
6-1-6,134,36033.64,78243.21,4279.62,4274.67,
6-1-7,134,36056.61,79008.95,4278.09,4272.14,
6-1-8,134,36064.28,79170.04,4277.82,4271.57,
6-1-9,134,35260.42,79172,4276.71,4269.77,
6-2-1,134,35255.5,79682.65,4275.46,4268.25,
6-2-10,134,33814.01,81116.58,4267.95,4262.38,
6-2-11,134,33814.94,81160.77,4267.25,4260.7,19
6-2-12,134,33816.86,81541.14,4263.44,4259.47,
6-2-13,134,33818.98,82000.03,4262.83,4258.1,19
6-2-16,134,33791.99,81656.54,4263.17,4254.13,19
6-2-17,134,34105.28,81633.19,4260.93,4254.8,
6-2-18,134,34568.01,81619.37,4263.61,4255.58,
6-2-19,134,34567.48,81397.04,4263.6,4255.67,19
6-2-2,134,35242.86,79847.99,4273.4,4267.78,
6-2-24,134,34658.23,81355.52,4264.08,4256.02,
6-2-24S1,134,34663.7,81352.321,4264,4252,
6-2-24S2,134,34673.588,81346.522,4264,4252,
6-2-25,134,34679.12,81343.46,4263.79,4254.57,
6-2-26,134,34862.8,81285.78,4265.13,4256.37,19
6-2-28,134,34960.56,81254.48,4265.76,4256.46,19
6-2-28.1,134,35029.4,81233.49,4266.3,4256.61,
6-2-3,134,35180.12,79885.152,4272.18,4267.56,
6-2-33,134,35379.62,81124.24,4265.95,4257.04,
6-2-34,134,35602.05,80959.38,4266.5,4257.43,19
6-2-35,134,35902.17,80626.76,4267.23,4257.99,
6-2-36,134,36175.97,80321.68,4269.63,4258.67,
6-2-37,134,36394.7,79827.22,4267.58,4259.37,19
6-2-39,134,33793.49,82001.32,4263.02,4253.96,
6-2-4,134,35185.43,80128.242,4271.65,4267.15,
6-2-5,134,35035.84,80275.36,4270.89,4265.07,
6-2-6,134,35037.12,80491.55,4269.65,4264.63,
6-2-7,134,34548.72,80493.85,4273.25,4264.13,
6-2-8,134,34518.6,80478.41,4274.52,4263.96,19
6-2-9,134,33798.77,80481.63,4279.5,4263.32,
6-4-1,134,37014.64,76946.69,4282.42,4272.73,
6-4-10,134,37211.65,77596.9,4273.79,4266.56,
6-4-10.1,134,37258.09,77736.01,4274,4263.77,
6-4-11,134,37324.25,77896.19,4275.28,4263.5,
6-4-12,134,37147.97,78146.93,4281.76,4263.1,
6-4-13,134,36958.24,78586.05,4272.42,4262.48,19
6-4-16,134,36827.46,78896.39,4269.49,4262.12,
6-4-17,134,36739.31,79106.49,4274.93,4261.88,
6-4-18,134,36658.02,79238.2,4271.14,4260.48,
6-4-19,134,36576.52,79415.97,4267.23,4260.32,
6-4-2,134,37033.8,77089.11,4280.75,4271.49,
6-4-3,134,37015.66,77097.52,4280.22,4271.14,
6-4-4,134,37104.17,77347.62,4277.24,4268.3,
6-4-5,134,37125.83,77342.07,4277.15,4267.85,
6-4-6,134,37416.75,77264.86,4276.96,4270.01,
6-4-7,134,37698.05,77229.24,4277.64,4271.06,
6-4-7.1,134,37708.66,77224.6,4277.84,4271.25,
6-4-7.2,134,37817.42,77205.41,4279.46,4271.46,
6-4-7.3,134,37806.23,77127.31,4279.89,4271.71,19
6-4-7.4,134,37963.38,77084.33,4278.78,4272.05,
6-4-8,134,37975.93,77078.06,4277.81,4272.15,
6-4-9,134,38152.79,77049.3,4278.17,4272.6,
7-3-1,134,36257.13,76518.39,4293.65,4278.05,
7-3-14,134,37233.51,75991.02,4287.18,4280.26,
7-3-15,134,37494.29,75639.42,4290.21,4281.56,
7-3-16,134,37766.7,75272.09,4293.77,4283.61,
7-3-17,134,38064.16,74870.04,4295.71,4288.56,
7-3-18,134,38165.63,74734.59,4295.72,4290.27,19
7-3-2,134,36890.46,76500.35,4286.99,4275.86,
7-3-21,134,38360.85,74469.96,4299,4293.61,
7-3-22,134,38660.06,74067.87,4304.4,4296.55,
7-3-23,134,36990.87,76469.97,4287.57,4279.36,
7-3-24,134,37058,76240.19,4291.01,4280.68,
7-3-25,134,37196.98,76055.73,4288.33,4281.67,
7-3-26,134,37284.72,75982.06,4287.54,4282.83,
7-3-27,134,37289.5,75931.54,4287.79,4283.05,
7-3-28,134,37497.67,75649.98,4289.89,4285.5,
7-3-29,134,37769.78,75283.45,4293.84,4287.79,
7-3-3,134,36915.15,76499.89,4287.02,4275.08,
7-3-30,134,38014.95,74971.11,4295.91,4290.59,
7-3-31,134,38406.39,74428.68,4300.81,4294.38,
7-3-32,134,38665.01,74075.35,4304.87,4298.7,
7-3-33,134,38260.86,76636.12,4279.07,4273.9,19
7-3-34,134,38518.24,76396.56,4281,4274.97,
7-3-35,134,38521.11,76255.42,4281.33,4275.57,19
7-3-36,134,38665.9,76182.24,4283.23,4276.11,
7-3-36.1,134,38886.28,76125.39,4285.29,4276.47,19
7-3-37,134,38932.61,76115.49,4286.55,4276.6,
7-3-4,134,36974.87,76498.52,4287.29,4279.34,
7-3-5,134,36964.76,76529.16,4287.07,4276.75,
7-3-6,134,37046.36,76243.35,4290.91,4278.2,
7-3-7,134,37087.07,76189.24,4290.58,4278.94,
8-1-1,134,38799.53,73688.59,4304.82,4299,
8-1-13,134,40799.57,71848.36,4329.37,4318.86,19
8-1-18,134,40800.96,72184.78,4328.38,4317.08,
8-1-19,134,40800.29,72215.82,4328.09,4316.95,19
8-1-2,134,38961.22,73246.73,4309.77,4301.92,
8-1-20,134,40771.81,72245.57,4328.25,4315.35,
8-1-20.1,134,40479.2,72393.88,4322.75,4314.78,
8-1-21,134,40148.76,72534,4318.71,4313.61,
8-1-22,134,39842.27,72684.89,4315.34,4309.77,
8-1-22.1,134,39575.83,72818.74,4312.45,4308.95,
8-1-23,134,39270.5,73033.43,4310.63,4305.94,
8-1-24,134,38964.37,73254.53,4309.19,4303.48,
8-1-25,134,38804.36,73695.98,4304.76,4300.63,
8-1-3,134,39260.63,73032.46,4310.79,4304.48,
8-1-35,134,41063.72,72177.56,4328.74,4320.17,19
8-1-4,134,39567.3,72814.04,4311.94,4305.5,
8-1-42,134,41349.26,72170.96,4337.77,4332.08,
8-1-43,134,41644.73,72163.44,4344.2,4335.32,
8-1-5,134,40140.94,72530.19,4318.76,4311.82,
8-1-5.1,134,40460.22,72393.76,4322.58,4314.22,
8-1-6,134,40772.23,72230.72,4328.08,4315.68,
8-1-7,134,40769.64,71734.9,4329.84,4323.2,
8-1-8,134,40798.44,71567.94,4330.56,4320.24,19
8-2-10,134,40231.71,76037.74,4290.25,4281.04,
8-2-11,134,40329.25,76110.71,4293.17,4281.36,
8-2-12,134,40585.96,76047.99,4294.2,4282.14,
8-2-13,134,40913.26,75960.76,4296.69,4283.42,
8-2-14,134,40996.16,75896.57,4296.37,4288,19
8-2-20,134,41159.4,75897.76,4299.21,4289.77,19
8-2-22,134,41471.59,75786.54,4300.46,4292.43,
8-2-23,134,41701.49,75691.11,4302.67,4293.24,19
8-2-24,134,41793.13,75979.42,4308.54,4294.33,19
8-2-4,134,39296.21,76126.38,4285.48,4277.83,
8-2-5,134,39297.63,76265.43,4285.22,4278.11,19
8-2-6,134,39710.48,76141.14,4287.02,4279.17,
8-2-6.1,134,40083.34,76061.61,4290.9,4280.65,
8-2-6.2,134,39872.1,76094.11,4289.59,4279.73,19
8-2-7,134,40150.6,76071.04,4289.84,4280.7,
8-2-8,134,40202.57,76049.16,4291.8,4280.86,19
8-3-11,134,42342.86,75302.42,4309.04,4297.58,19
8-3-12,134,42244.52,75371.45,4307.96,4295.32,
8-3-13,134,42223.17,75385.51,4307.69,4295.01,
8-3-14,134,42015.87,75530.97,4305.96,4294.29,
8-3-15,134,42653.14,75046.44,4312.81,4302.41,
8-3-16,134,42926.8,74747.63,4316.46,4308.51,19
8-3-17,134,43162.95,74459.88,4321.17,4311.41,
8-3-17.1,134,43189.04,74426.2,4321.79,4312.18,19
8-3-18,134,42888.96,74715.9,4316.12,4310.87,19
8-3-19,134,42923.14,74357.61,4317.19,4312.06,19
8-3-20,134,42707.84,74339.26,4315.69,4313.56,19
8-4-1,134,41855.32,71497.57,4349.36,4341.38,19
8-4-3,134,41860.31,71639.54,4348.86,4341.11,
8-4-35,134,42784.61,73958.01,4319.96,4315.27,19
8-4-36,134,42831.79,74044.09,4319.49,4314.8,19
8-4-4,134,41856.81,71837.31,4347.59,4340.15,19
8-4-42,134,43426.86,74131.91,4325.78,4316.67,
8-4-43,134,43681.01,73816.2,4331.09,4320.64,
8-4-44,134,43929.17,73507.69,4335.29,4323.11,
8-4-45,134,44180.43,73191.87,4338.74,4326.51,
8-4-46,134,42941.2,73604.15,4321.9,4317.32,19
8-4-6,134,41849.94,72230.27,4347.37,4338.08,19
9N-1-1,134,44926.24,71784.49,4351.33,4341.2,
9N-1-2,134,44771.74,72167.81,4347.66,4338.68,
9N-1-3,134,44602.2,72518.56,4345.09,4336.26,
9N-1-4,134,44408.55,72865.77,4342.11,4333.28,
9S-1-1,134,44247.64,39863.47,4698.73,4689.34,19
9S-1-10,134,44419.92,40459.16,4725.49,4713.72,19
9S-1-2,134,44249,40211.91,4705.54,4698.79,
9S-1-20,134,44889.22,40448.42,4753.91,4742.69,19
9S-1-21,134,44878.29,40729.85,4768.4,4752.63,19
9S-1-3,134,44251.57,40459.44,4710.54,4703.21,19
9S-1-33,134,45102.08,40749.83,4774.8,4762.57,19
9S-1-34,134,45232.17,40860.02,4778.5,4766.3,19
9S-1-36,134,45401.27,41105.5,4780.12,4768.74,
9S-1-37,134,45504.67,41117.27,4780.64,4769.19,
9S-1-38,134,45636.47,41131.85,4781.59,4770.14,19
9S-1-50,134,45974.39,41097.63,4784.8,4771.79,19
9S-1-53,134,46198.48,40987.14,4784.79,4772.88,19
9S-1-57,134,46413.88,40880.71,4785.84,4773.7,19
9S-1-62,134,46640.88,40756.97,4787.29,4774.26,19
9S-1-LiftS,133,44168.59,39847.7,4698.06,4680,
9S-2-17,134,45500.01,42217.46,4787.02,4776.02,
9S-2-18,134,45502.37,42273.61,4786.64,4776.39,
9S-2-19,134,45636.66,42273.87,4787.88,4777.27,19
9S-2-2,134,45157.58,42182.64,4784.09,4774.48,19
9S-2-24,134,45898.31,42272.35,4789.46,4778.46,
9S-2-25,134,46297.72,42270,4792.19,4780.37,
9S-2-26,134,46712.99,42268.53,4794.74,4782.52,
9S-2-27,134,44652.46,42672.98,4772.75,4763.41,
9S-2-28,134,44522.59,42555.74,4756.34,4745.83,
9S-2-29,134,44402.36,42624.96,4758.07,4744.17,
9S-2-3,134,45004.47,42408.57,4784.79,4773.27,19
9S-2-30,134,44403.77,42944.04,4759.57,4743.07,19
9S-2-33,134,44281.41,42944.66,4747.76,4742.31,
9S-2-34,134,44283.7,43352.96,4753.32,4740.96,19
9S-2-5,134,44949.89,42671.3,4784.04,4772.31,19
9S-2-50,134,44290.2,43741.49,4744.64,4739.46,
9S-2-50.1,134,44291.36,43587.1,4758.82,4740.06,
9S-2-51,134,44441.86,43751.61,4755.57,4738.78,19
9S-2-67,134,44439.02,44128.83,4751.67,4737.22,
9S-2-68,134,44414.19,44517.42,4750.78,4735.74,
9S-2-69,134,44386.45,44867.61,4749.33,4734.8,
9S-2-70,134,44237.74,44869.03,4739.45,4727.09,
9S-2-71,134,44895.17,44897.54,4779.99,4766.18,
9S-2-72,134,45174.34,44896.3,4786,4766.84,19
9S-2-73,134,45588.32,44893.19,4787,4767.95,
9S-2-74,134,45983.45,44895.25,4784.45,4768.97,
9S-2-75,134,46384.12,44896.63,4784.61,4770.08,
9S-2-76,134,46804.05,44896.5,4790.71,4771.12,19
9S-3-73,134,47151.66,44884.82,4787.29,4772.03,
9S-3-74,134,47291.12,44885.24,4783.4,4772.24,19
9S-3-75,134,47371.96,44882.99,4781.74,4772.49,
9S-3-76,134,47408.09,44899.34,4780.78,4772.65,
9S-3-77,134,47934.53,44897.41,4780.74,4773.82,19
9S-3-78,134,48161.91,44894.39,4785.1,4776.6,19
9S-3-79,134,48231.38,44895.16,4787.05,4777.63,19
9S-3-80,134,48384.5,44893.72,4791.46,4780.04,
9S-3-81,134,48781.48,44891.5,4798.71,4786.28,
9S-3-82,134,49182.99,44887.39,4802.23,4789.05,
9S-4-111,134,49229.53,42213.62,4855.48,4845.06,
9S-4-111.1,134,49336.77,42211.44,4861.67,4850.45,19
9S-4-112,134,49465.14,42211.28,4867.8,4857.57,
9S-4-62,134,48772.4,40492.28,4834.79,4823.18,19
9S-4-63,134,48997.57,40485.42,4847.49,4835.05,19
9S-4-70,134,49145.43,40480.47,4856.87,4845.26,
9S-4-71,134,49455.82,40543.09,4871.37,4858.19,19
9S-4-72,134,49445.29,40411.56,4886.69,4876.48,
9S-4-73,134,48642.18,40534.8,4828.81,4817.09,19
9S-4-75,134,48346.06,40632.73,4817.06,4802.04,
9S-4-76,134,48365,40700.11,4816.98,4800.88,
9S-4-77,134,48289.71,40798.77,4810.12,4799.61,
9s-4-78,134,48143.44,40919.88,4803.52,4797.84,
9s-4-79,134,48143.19,41100.66,4803.17,4797.34,19
9s-4-81,134,48144.21,41672.88,4802.63,4795.48,19
9S-4-81.1,134,48144.07,41637.38,4802.24,4795.86,
9s-4-81.2,134,48143.56,41288.01,4801.94,4796.9,
9S-4-86,134,48144.77,41952.58,4803.56,4794.5,
9S-4-87,134,47083.1,42249.97,4797.51,4787,19
9S-4-88,134,47460.29,42246.52,4799.96,4789.32,
9S-4-89,134,47808.71,42240.87,4803.12,4791.52,19
9S-4-90,134,48145.37,42239.78,4808.22,4793.17,19
9S-4-91,134,48160.5,42240.49,4808.51,4793.21,
9S-4-92,134,48509.35,42233.63,4819.06,4807.62,
9S-4-93,134,48929.63,42216.75,4837.43,4826.61,19
